example_id,path,original_word,speaker_id,split,label,label_index,source_type,offset_samples,frames,sample_rate,is_synthetic
scv1-000235,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,971173,16000,16000,True
scv1-000236,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,972353,16000,16000,True
scv1-000237,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,976588,16000,16000,True
scv1-000238,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,985359,16000,16000,True
scv1-000239,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,993477,16000,16000,True
scv1-000240,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,994046,16000,16000,True
scv1-000241,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,996717,16000,16000,True
scv1-000242,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1000565,16000,16000,True
scv1-000243,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1003321,16000,16000,True
scv1-000244,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1009254,16000,16000,True
scv1-000245,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1010215,16000,16000,True
scv1-000246,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1011637,16000,16000,True
scv1-000247,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1015832,16000,16000,True
scv1-000248,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1017228,16000,16000,True
scv1-000249,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1023482,16000,16000,True
scv1-000250,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1023687,16000,16000,True
scv1-000251,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1023755,16000,16000,True
scv1-000252,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1023937,16000,16000,True
scv1-000253,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1024030,16000,16000,True
scv1-000254,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1037557,16000,16000,True
scv1-000255,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1040465,16000,16000,True
scv1-000256,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1045271,16000,16000,True
scv1-000257,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1046872,16000,16000,True
scv1-000258,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1047223,16000,16000,True
scv1-000259,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1051078,16000,16000,True
scv1-000260,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1052852,16000,16000,True
scv1-000261,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1058743,16000,16000,True
scv1-000262,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1063249,16000,16000,True
scv1-000263,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1064191,16000,16000,True
scv1-000264,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1065357,16000,16000,True
scv1-000265,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1067539,16000,16000,True
scv1-000266,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1068755,16000,16000,True
scv1-000267,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1070339,16000,16000,True
scv1-000268,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1078527,16000,16000,True
scv1-000269,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1078645,16000,16000,True
scv1-000270,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1084342,16000,16000,True
scv1-000271,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1087207,16000,16000,True
scv1-000272,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1087723,16000,16000,True
scv1-000273,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1088095,16000,16000,True
scv1-000274,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1089943,16000,16000,True
scv1-000275,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1093716,16000,16000,True
scv1-000276,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1097073,16000,16000,True
scv1-000277,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1097511,16000,16000,True
scv1-000278,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1097529,16000,16000,True
scv1-000279,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1099680,16000,16000,True
scv1-000280,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1100298,16000,16000,True
scv1-000281,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1103797,16000,16000,True
scv1-000282,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1106019,16000,16000,True
scv1-000283,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1111353,16000,16000,True
scv1-000284,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1111738,16000,16000,True
scv1-000285,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1114669,16000,16000,True
scv1-000286,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1115348,16000,16000,True
scv1-000287,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1126861,16000,16000,True
scv1-000288,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1132612,16000,16000,True
scv1-000289,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1136805,16000,16000,True
scv1-000290,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1137467,16000,16000,True
scv1-000291,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1138921,16000,16000,True
scv1-000292,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1141137,16000,16000,True
scv1-000293,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1143866,16000,16000,True
scv1-000294,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1148339,16000,16000,True
scv1-000295,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1150938,16000,16000,True
scv1-000296,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1152781,16000,16000,True
scv1-000297,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1159095,16000,16000,True
scv1-000298,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1160892,16000,16000,True
scv1-000299,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1161603,16000,16000,True
scv1-000300,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1161727,16000,16000,True
scv1-000301,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1161860,16000,16000,True
scv1-000302,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1165066,16000,16000,True
scv1-000303,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1169068,16000,16000,True
scv1-000304,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1172456,16000,16000,True
scv1-000305,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1186830,16000,16000,True
scv1-000306,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1191171,16000,16000,True
scv1-000307,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1192204,16000,16000,True
scv1-000308,_background_noise_/doing_the_dishes.wav,_background_noise_,,training,_silence_,0,background_slice,1199586,16000,16000,True
scv1-000309,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,6210,16000,16000,True
scv1-000310,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,12431,16000,16000,True
scv1-000311,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,14737,16000,16000,True
scv1-000312,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,17220,16000,16000,True
scv1-000313,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,23801,16000,16000,True
scv1-000314,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,25742,16000,16000,True
scv1-000315,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,26332,16000,16000,True
scv1-000316,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,26430,16000,16000,True
scv1-000317,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,31749,16000,16000,True
scv1-000318,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,34392,16000,16000,True
scv1-000319,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,40613,16000,16000,True
scv1-000320,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,41797,16000,16000,True
scv1-000321,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,43362,16000,16000,True
scv1-000322,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,49082,16000,16000,True
scv1-000323,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,49204,16000,16000,True
scv1-000324,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,57821,16000,16000,True
scv1-000325,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,59680,16000,16000,True
scv1-000326,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,60247,16000,16000,True
scv1-000327,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,64958,16000,16000,True
scv1-000328,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,68587,16000,16000,True
scv1-000329,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,69486,16000,16000,True
scv1-000330,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,71547,16000,16000,True
scv1-000331,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,71688,16000,16000,True
scv1-000332,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,73462,16000,16000,True
scv1-000333,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,75186,16000,16000,True
scv1-000334,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,76373,16000,16000,True
scv1-000335,_background_noise_/dude_miaowing.wav,_background_noise_,,training,_silence_,0,background_slice,82561,16000,16000,True
